"Customer","Article.Code","Purchase.Index","Document.Date","Time.Diff"
3743877,"AW9R010000",1,2021-11-04,NA
3745023,"AKCH010000",1,2023-04-30,NA
3745023,"AKCJ010000",1,2023-04-30,NA
3745023,"AMFW010000",1,2023-04-30,NA
3745104,"AEY9010003",1,2021-11-06,NA
3745104,"AW9C010000",1,2021-11-06,NA
3745104,"AW9H010000",1,2021-11-06,NA
3745104,"AW9M010000",1,2021-11-06,NA
3745289,"AMF5010000",1,2021-11-06,NA
3745289,"AVHSG0218",1,2021-11-06,NA
3745289,"AVHSG0240",1,2021-11-06,NA
3745393,"AMFT010000",1,2021-11-06,NA
3745393,"AMFW010000",1,2021-11-06,NA
3745393,"AWK8010000",1,2021-11-06,NA
3745479,"AMFW010000",1,2022-04-09,NA
3745851,"A2XA010000",1,2021-11-07,NA
3745851,"AR5L010000",1,2021-11-07,NA
3745851,"AR5Y010000",1,2021-11-07,NA
3745851,"AW9C010000",1,2021-11-29,NA
3745851,"AW9T010000",1,2021-11-29,NA
3745851,"AEY9010003",1,2022-11-11,NA
3745851,"AR5Y010000",2,2022-11-11,369
3745851,"AR62010000",1,2022-11-11,NA
3745851,"AW9T010000",2,2022-11-11,347
3745886,"AMFT010000",1,2021-11-07,NA
3745886,"AR3F010000",1,2021-11-07,NA
3745886,"AVHSG0217",1,2021-11-07,NA
3745886,"AWK7010000",1,2021-11-07,NA
3745886,"AEY9010003",1,2021-12-05,NA
3745886,"AR3E010000",1,2021-12-05,NA
3745886,"AR3G010000",1,2021-12-05,NA
3745886,"AR5K010000",1,2021-12-05,NA
3745886,"AR5N010000",1,2021-12-05,NA
3745886,"AMFR010000",1,2022-01-23,NA
3745886,"AWK7010000",2,2022-01-23,77
3745886,"AX10010000",1,2022-01-23,NA
3745886,"AX14010000",1,2022-01-23,NA
3745886,"AR61010000",1,2022-05-16,NA
3745886,"AX10010000",2,2022-05-16,113
3745886,"AX14010000",2,2022-05-16,113
3746203,"AR5X010000",1,2021-11-07,NA
3746203,"AW9A010000",1,2022-04-27,NA
3746496,"AVHSG0275",1,2022-01-09,NA
3746496,"AVHSG0292",1,2022-07-07,NA
3746555,"ARM2010000",1,2022-05-11,NA
3746555,"AWK7010000",1,2022-05-11,NA
3746573,"A0RF010000",1,2021-12-02,NA
3746573,"A0RF010000",2,2022-05-19,168
3746579,"VMPL010000",1,2022-07-31,NA
3746579,"VMPP010000",1,2022-07-31,NA
3746579,"VMPW010000",1,2022-07-31,NA
3746579,"VMR0010000",1,2022-07-31,NA
3746579,"VN1N010000",1,2022-07-31,NA
3746742,"ARM2010000",1,2021-11-08,NA
3746742,"AWK7010000",1,2021-11-08,NA
3746775,"AVHSG0244",1,2021-11-08,NA
3746775,"AWK8010000",1,2021-11-08,NA
3746778,"AVHSG0217",1,2021-11-08,NA
3747473,"ACEY010000",1,2022-06-29,NA
3747510,"AR5X010000",1,2021-11-06,NA
3747510,"AR61010000",1,2021-11-06,NA
3747511,"A3TP010000",1,2021-11-06,NA
3747511,"AWK7010000",1,2021-11-06,NA
3747512,"A0RF010000",1,2021-11-07,NA
3747514,"AR5X010000",1,2021-11-06,NA
3747515,"AWK7010000",1,2021-11-06,NA
3747515,"AEY9010003",1,2022-04-16,NA
3747515,"AWK8010000",1,2022-04-16,NA
3747515,"AX15010000",1,2022-04-16,NA
3747515,"AWK8010000",2,2022-11-11,209
3747516,"AW9R010000",1,2021-11-06,NA
3747517,"AEC0010000",1,2021-11-07,NA
3747589,"AR5X010000",1,2022-05-26,NA
3748499,"AVHSG0265",1,2021-11-28,NA
3748499,"AWK7010000",1,2021-11-28,NA
3748611,"ANLH010000",1,2021-11-09,NA
3748662,"AVHSG0195",1,2021-11-09,NA
3748791,"AG5G010000",1,2021-12-06,NA
3748791,"AM0L010000",1,2021-12-06,NA
3748791,"AG5G010000",2,2022-03-05,89
3748954,"A0RF010000",1,2021-11-08,NA
3748955,"AR5X010000",1,2021-11-08,NA
3748956,"AMFR010000",1,2021-11-09,NA
3748976,"AMFW010000",1,2022-10-21,NA
3749597,"AMFR010000",1,2021-11-10,NA
3749597,"AMFW010000",1,2021-11-10,NA
3749597,"AWK8010000",1,2021-11-10,NA
3749597,"AVHSG0249",1,2022-11-11,NA
3749597,"AVHSG0260",1,2022-11-11,NA
3749650,"AVHSG0195",1,2021-11-10,NA
3749650,"AVHSG0229",1,2021-11-20,NA
3749650,"AVHSG0244",1,2021-11-22,NA
3749650,"AX11010000",1,2022-01-03,NA
3749650,"AX15010000",1,2022-01-03,NA
3749650,"AWGM010000",1,2022-01-10,NA
3749650,"AX10010000",1,2022-01-10,NA
3749650,"AX14010000",1,2022-01-10,NA
3749650,"A0K6010000",1,2022-01-16,NA
3749650,"AX0F010000",1,2022-01-16,NA
3749650,"AX15010000",2,2022-01-16,13
3749650,"VMRP010000",1,2022-01-16,NA
3749650,"AMFR010000",1,2022-01-23,NA
3749650,"AMFW010000",1,2022-01-23,NA
3749650,"AWK7010000",1,2022-01-23,NA
3749650,"AWK8010000",1,2022-01-23,NA
3749650,"AVHSG0285",1,2022-01-29,NA
3749650,"AW9R010000",1,2022-01-29,NA
3749650,"AWK7010000",2,2022-01-29,6
3749650,"A14G010000",1,2022-02-09,NA
3749650,"AMFR010000",2,2022-02-09,17
3749650,"AR5P010000",1,2022-03-01,NA
3749650,"VMRP010000",2,2022-03-01,44
3749650,"A3TL010000",1,2022-03-20,NA
3749650,"A3TP010000",1,2022-03-20,NA
3749650,"AMFH010000",1,2022-03-20,NA
3749650,"AMF5010000",1,2022-03-24,NA
3749650,"AMFW010000",2,2022-03-24,60
3749650,"AWK8010000",2,2022-03-24,60
3749650,"AX10010000",2,2022-03-24,73
3749650,"AMF5010000",2,2022-03-26,2
3749650,"AMFR010000",3,2022-03-26,45
3749650,"AMFW010000",3,2022-03-26,2
3749650,"AR5X010000",1,2022-03-26,NA
3749650,"AWK7010000",3,2022-03-26,56
3749650,"AWK8010000",3,2022-04-04,11
3749650,"AX18010000",1,2022-04-04,NA
3749650,"AVHSG0319",1,2022-04-10,NA
3749650,"AVHSG0319",2,2022-04-24,14
3749650,"AX09010000",1,2022-04-24,NA
3749650,"AVHSG0319",3,2022-04-30,6
3749650,"AVHSG0320",1,2022-04-30,NA
3749650,"A3JY010000",1,2022-05-10,NA
3749650,"A3K1010000",1,2022-05-10,NA
3749650,"AX11010000",2,2022-05-21,138
3749650,"AX15010000",3,2022-05-21,125
3749650,"AEY9010003",1,2022-06-25,NA
3749650,"AKCJ010000",1,2022-06-25,NA
3749650,"AVHSG0244",2,2022-06-25,215
3749650,"AWK7010000",4,2022-06-25,91
3749650,"AEY9010003",2,2022-07-24,29
3749650,"AWK7010000",5,2022-07-24,29
3749650,"AW9A010000",1,2022-07-28,NA
3749650,"AW9G010000",1,2022-07-28,NA
3749650,"AX18010000",2,2022-07-28,115
3749650,"AW9C010000",1,2022-08-14,NA
3749650,"AW9H010000",1,2022-08-14,NA
3749650,"AVHSG0244",3,2022-09-06,73
3749650,"AWK8010000",4,2022-09-06,155
3749650,"AXFA010000",1,2022-09-06,NA
3749650,"AMFH010000",2,2022-09-24,188
3749650,"AVHSG0244",4,2022-09-24,18
3749650,"A09A700000-1",1,2022-09-26,NA
3749650,"AVHSG0244",5,2022-09-26,2
3749650,"AYFM010000",1,2022-09-26,NA
3749650,"AKCJ010000",2,2022-09-27,94
3749650,"AX11010000",3,2022-09-27,129
3749650,"AVHSG0244",6,2022-10-03,7
3749650,"AVHSG0321",1,2022-10-03,NA
3749650,"AWK8010000",5,2022-10-08,32
3749650,"AMFT010000",1,2022-10-29,NA
3749650,"AMFW010000",4,2022-10-29,217
3749650,"AWLC010000",1,2022-10-29,NA
3749650,"A3K4010000",1,2022-11-25,NA
3749650,"AVHSG0216",1,2022-11-25,NA
3749650,"AMFW010000",5,2022-11-25,27
3749650,"AR5K010000",1,2022-11-25,NA
3749650,"AR5X010000",2,2022-11-25,244
3749650,"AR5K010000",2,2022-12-10,15
3749650,"AVHSG0322",1,2022-12-10,NA
3749650,"AX09010000",2,2022-12-10,230
3749650,"A0RF010000",1,2022-12-18,NA
3749650,"AVHSG0319",4,2022-12-18,232
3749650,"AW9A010000",2,2022-12-18,143
3749650,"VMPW010000",1,2022-12-18,NA
3749650,"AWK7010000",6,2023-01-16,176
3749650,"AX10010000",3,2023-01-16,298
3749650,"AX18010000",3,2023-01-16,172
3749650,"AXFA010000",2,2023-01-16,132
3749650,"A1XG010000",1,2023-01-27,NA
3749650,"AW9L010000",1,2023-01-27,NA
3749650,"AW9X010000",1,2023-02-07,NA
3749650,"AWGM010000",2,2023-02-07,393
3749650,"AWK8010000",6,2023-02-07,122
3749650,"A3TL010000",2,2023-02-18,335
3749650,"ACEY010000",1,2023-02-18,NA
3749650,"AWK8010000",7,2023-02-18,11
3749650,"A3TP010000",2,2023-02-21,338
3749650,"AKCJ010000",3,2023-02-21,147
3749650,"AX10010000",4,2023-02-21,36
3749650,"AX14010000",2,2023-02-21,407
3749650,"A24N010000",1,2023-02-27,NA
3749650,"AY5C010000",1,2023-03-04,NA
3749650,"AYFM010000",2,2023-03-04,159
3749650,"VMPW010000",2,2023-03-04,76
3749650,"AMFT010000",2,2023-03-09,131
3749650,"VNJ6010001",1,2023-03-09,NA
3749650,"AMFW010000",6,2023-03-19,114
3749650,"AWK7010000",7,2023-03-19,62
3749650,"VMJ5010000",1,2023-03-19,NA
3749650,"AVHSG0319",5,2023-03-24,96
3749650,"AVHSG0321",2,2023-03-24,172
3749650,"AMFR010000",4,2023-04-17,387
3749650,"AMFW010000",7,2023-04-17,29
3749650,"AWLE010000",1,2023-04-17,NA
3749650,"AMFW010000",8,2023-05-01,14
3749650,"AVHSG0319",6,2023-05-01,38
3749650,"AMFW010000",9,2023-05-21,20
3749650,"VN5M010000",1,2023-05-21,NA
3749650,"AMFW010000",10,2023-05-21,0
3749650,"VN5M010000",2,2023-05-21,0
3749650,"AMFR010000",5,2023-05-26,39
3749650,"AMFW010000",11,2023-05-26,5
3749650,"AWK7010000",8,2023-05-26,68
3749650,"A3TL010000",3,2023-05-29,100
3749650,"AMFR010000",6,2023-05-29,3
3749650,"AWK7010000",9,2023-05-29,3
3749650,"AX11010000",4,2023-06-02,248
3749650,"AX15010000",4,2023-06-02,377
3749650,"AMFR010000",7,2023-06-12,14
3749650,"AMFW010000",12,2023-06-12,17
3749650,"AWK7010000",10,2023-06-12,14
3749650,"AX10010000",5,2023-06-12,111
3749650,"AX14010000",3,2023-06-12,111
3749650,"A3TX010000",1,2023-06-23,NA
3749650,"AR5X010000",3,2023-06-23,210
3749650,"VN5T010000",1,2023-06-23,NA
3749650,"VN60010000",1,2023-06-23,NA
3749650,"AVHSG0244",7,2023-07-19,289
3749650,"VN6J010000",1,2023-07-19,NA
3749650,"A09A700000-1",2,2023-07-31,308
3749650,"A0RF010000",2,2023-07-31,225
3749869,"AW9G010000",1,2022-11-27,NA
3749869,"VN1N010000",1,2022-11-27,NA
3749889,"AMFW010000",1,2022-05-06,NA
3749889,"A0RF010000",1,2022-05-21,NA
3749889,"AMF5010000",1,2022-05-21,NA
3749889,"AWK7010000",1,2022-05-21,NA
3749889,"AXFA010000",1,2022-05-21,NA
3749889,"AMFR010000",1,2022-07-07,NA
3749889,"AWK7010000",2,2022-07-07,47
3749889,"AR3C010000",1,2023-04-20,NA
3749889,"AR3F010000",1,2023-04-20,NA
3749889,"AR5X010000",1,2023-04-20,NA
3749891,"AVHSG0273",1,2021-11-09,NA
3749892,"AX10010000",1,2021-11-09,NA
3749892,"AX14010000",1,2021-11-09,NA
3749893,"AWLE010000",1,2021-11-10,NA
3750573,"A09A700000-1",1,2022-07-31,NA
3750573,"AWK8010000",1,2022-07-31,NA
3750767,"AVHSG0270",1,2021-11-10,NA
3750967,"AVHSG0240",1,2021-11-11,NA
3750967,"AXFA010000",1,2021-11-11,NA
3750967,"AVHSG0240",2,2021-11-11,0
3750967,"AXFA010000",2,2021-11-11,0
3751089,"AW9A010000",1,2021-11-11,NA
3751232,"AMFH010000",1,2021-11-11,NA
3751232,"AMF7010000",1,2021-12-12,NA
3751232,"VN5T010000",1,2023-03-14,NA
3751232,"VN60010000",1,2023-03-14,NA
3751232,"VN6J010000",1,2023-03-14,NA
3751232,"VN6J010000",2,2023-05-08,55
3751400,"AVHSG0251",1,2021-11-11,NA
3751559,"AR5Y010000",1,2021-11-11,NA
3751559,"AVHSG0249",1,2021-11-11,NA
3751654,"A09A700000-1",1,2023-03-03,NA
3751654,"AWK7010000",1,2023-03-03,NA
3751654,"AVHSG0439",1,2023-07-07,NA
3751820,"AMFR010000",1,2022-09-05,NA
3751820,"ARM2010000",1,2022-09-05,NA
3751820,"ARM4010000",1,2022-09-05,NA
3751820,"AW9A010000",1,2023-04-24,NA
3751945,"AVHSG0364",1,2022-09-03,NA
3752000,"A3GW010000",1,2022-04-16,NA
3752000,"AWK7010000",1,2022-04-16,NA
3752000,"AX18010000",1,2022-04-16,NA
3752000,"AX1A010000",1,2022-10-11,NA
3752046,"AMF5010000",1,2021-11-11,NA
3752046,"AVHSG0249",1,2021-11-11,NA
3752047,"AVHSG0260",1,2021-11-11,NA
3752047,"AMFR010000",1,2022-03-27,NA
3752048,"AVHSG0260",1,2021-11-11,NA
3752049,"AVHSG0270",1,2021-11-02,NA
3752049,"AR5Y010000",1,2021-11-11,NA
3752049,"AVHSG0260",1,2021-11-11,NA
3752050,"AMF5010000",1,2021-11-11,NA
3752051,"AVHSG0251",1,2021-11-11,NA
3752052,"AVHSG0251",1,2021-11-11,NA
3752053,"AR5X010000",1,2021-11-11,NA
3752053,"AVHSG0247",1,2021-11-11,NA
3752053,"AX09010000",1,2021-12-12,NA
3752053,"AR5X010000",2,2022-02-04,85
3752053,"AX09010000",2,2022-02-04,54
3752053,"AX10010000",1,2022-02-04,NA
3752053,"AX09010000",3,2022-03-27,51
3752053,"AR5X010000",3,2022-06-06,122
3752053,"AX09010000",4,2022-06-06,71
3752053,"AX10010000",2,2022-06-06,122
3752054,"AR5X010000",1,2021-11-11,NA
3752054,"AW9G010000",1,2021-11-11,NA
3752054,"AY5C010000",1,2021-11-11,NA
3752055,"AVHSG0270",1,2021-10-31,NA
3752055,"AMF5010000",1,2021-11-11,NA
3752055,"AR5X010000",1,2021-11-11,NA
3752055,"AWK7010000",1,2021-11-11,NA
3752055,"AMF5010000",2,2022-06-06,207
3752055,"AMFW010000",1,2022-06-06,NA
3752055,"AR5Y010000",1,2022-06-06,NA
3752055,"AMF5010000",3,2023-04-21,319
3752055,"AVHSG0459",1,2023-04-21,NA
3752055,"AVHSG0444",1,2023-06-06,NA
3752056,"AVHSG0251",1,2021-11-11,NA
3752057,"AVHSG0249",1,2021-11-11,NA
3752057,"AVHSG0260",1,2021-11-11,NA
3752058,"AVHSG0251",1,2021-11-11,NA
3752059,"AVHSG0251",1,2021-11-11,NA
3752059,"AWLE010000",1,2021-11-11,NA
3752059,"AMFR010000",1,2022-11-11,NA
3752059,"AR5Y010000",1,2022-11-11,NA
3752059,"AMFR010000",2,2023-03-03,112
3752059,"AVHSG0444",1,2023-03-03,NA
3752060,"AVHSG0251",1,2021-11-11,NA
3752061,"AVHSG0249",1,2021-11-11,NA
3752062,"AWK7010000",1,2021-11-11,NA
3752063,"AMFW010000",1,2021-11-11,NA
3752063,"AVHSG0260",1,2021-11-11,NA
3752064,"AMF5010000",1,2021-11-11,NA
3752064,"AR5X010000",1,2021-11-11,NA
3752064,"AX1A010000",1,2022-03-27,NA
3752064,"AR5X010000",2,2022-05-05,175
3752064,"AR5X010000",3,2022-07-31,87
3752064,"AR5X010000",4,2023-03-03,215
3752064,"AR5X010000",5,2023-05-05,63
3752126,"A3JY010000",1,2022-07-09,NA
3752126,"A3K0010000",1,2022-07-09,NA
3752126,"AWK7010000",1,2022-07-09,NA
3752126,"AWK8010000",1,2022-07-09,NA
3752126,"AVHSG0356",1,2022-12-12,NA
3752126,"AR5Y010000",1,2023-07-05,NA
3752126,"VMR0010000",1,2023-07-05,NA
3752128,"AVHSG0260",1,2021-11-11,NA
3752128,"AR5Y010000",1,2021-11-11,NA
3752128,"AVHSG0412",1,2023-03-04,NA
3752129,"AVHSG0251",1,2021-11-11,NA
3752130,"AR5X010000",1,2021-11-11,NA
3752130,"AWK7010000",1,2021-11-11,NA
3752130,"AX14010000",1,2021-11-11,NA
3752130,"AR5K010000",1,2022-07-31,NA
3752130,"AR5Y010000",1,2022-07-31,NA
3752130,"AW9A010000",1,2022-07-31,NA
3752130,"AX10010000",1,2022-07-31,NA
3752131,"AW9X010000",1,2021-11-10,NA
3752131,"AWGM010000",1,2021-11-11,NA
3752131,"AVHSG0262",1,2021-11-11,NA
3752132,"AVHSG0205",1,2021-11-11,NA
3752132,"AVHSG0297",1,2022-06-06,NA
3752132,"AY5C010000",1,2022-06-06,NA
3752132,"AW9X010000",1,2022-07-07,NA
3752132,"AVHSG0309",1,2022-09-09,NA
3752132,"AW9X010000",2,2022-09-09,64
3752133,"A3TX010000",1,2021-11-11,NA
3752134,"AVHSG0247",1,2021-11-11,NA
3752134,"AVHSG0249",1,2021-11-11,NA
3752134,"AVHSG0392",1,2022-11-11,NA
3752135,"AVHSG0248",1,2021-11-11,NA
3752135,"AVHSG0262",1,2021-11-11,NA
3752136,"AR5K010000",1,2021-11-11,NA
3752136,"AR5X010000",1,2021-11-11,NA
3752137,"AMF5010000",1,2021-11-11,NA
3752138,"AVHSG0251",1,2021-11-11,NA
3752138,"AVHSG0260",1,2022-11-11,NA
3752138,"AMFT010000",1,2023-01-11,NA
3752139,"AVHSG0260",1,2021-11-11,NA
3752139,"AR5L010000",1,2021-11-28,NA
3752139,"AVHSG0265",1,2021-11-28,NA
3752139,"AX10010000",1,2022-03-14,NA
3752139,"AX14010000",1,2022-03-14,NA
3752139,"AVHSG0266",1,2022-10-10,NA
3752139,"AX10010000",2,2022-10-10,210
3752140,"AWK8010000",1,2021-11-11,NA
3752141,"AVHSG0251",1,2021-11-11,NA
3752142,"AMFW010000",1,2021-11-11,NA
3752142,"AR5X010000",1,2021-11-11,NA
3752142,"AWK7010000",1,2021-11-11,NA
3752142,"A09A700000-1",1,2021-12-16,NA
3752142,"AW9X010000",1,2021-12-16,NA
3752142,"AMFR010000",1,2022-02-02,NA
3752142,"AVHSG0288",1,2022-02-02,NA
3752142,"AWK7010000",2,2022-02-02,83
3752142,"AVHSG0293",1,2022-02-12,NA
3752142,"AR5L010000",1,2022-06-06,NA
3752142,"AVHSG0296",1,2022-06-06,NA
3752142,"AWK8010000",1,2022-06-06,NA
3752142,"VMPP010000",1,2022-06-06,NA
3752142,"VMR0010000",1,2022-06-06,NA
3752142,"AR5K010000",1,2022-07-07,NA
3752142,"AVHSG0249",1,2022-07-07,NA
3752142,"AVHSG0251",1,2022-07-07,NA
3752142,"VMPP010000",2,2022-07-07,31
3752142,"AR5X010000",2,2022-11-11,365
3752142,"AVHSG0392",1,2022-11-11,NA
3752142,"VMPP010000",3,2022-11-11,127
3752142,"AVHSG0265",1,2023-05-05,NA
3752142,"AVHSG0288",2,2023-05-05,457
3752142,"AR5K010000",2,2023-05-05,302
3752143,"AVHSG0260",1,2021-11-11,NA
3752144,"AVHSG0262",1,2021-11-11,NA
3752158,"AW9X010000",1,2021-11-11,NA
3752158,"VN1N010000",1,2023-05-05,NA
3752159,"AMFT010000",1,2021-11-11,NA
3752159,"AMFW010000",1,2021-11-11,NA
3752159,"AVHSG0260",1,2021-11-11,NA
3752160,"AR5Y010000",1,2021-11-11,NA
3752161,"AVHSG0260",1,2021-11-11,NA
3752162,"AVHSG0251",1,2021-11-11,NA
3752163,"AVHSG0260",1,2021-11-11,NA
3752164,"AVHSG0247",1,2021-11-11,NA
3752165,"AWK8010000",1,2021-11-11,NA
3752165,"AX15010000",1,2021-11-11,NA
3752166,"AVHSG0251",1,2021-11-11,NA
3752167,"AVHSG0248",1,2021-11-11,NA
3752168,"AW9X010000",1,2021-11-11,NA
3752169,"AR5X010000",1,2021-11-11,NA
3752169,"AVHSG0260",1,2021-11-11,NA
3752170,"AX09010000",1,2021-11-11,NA
3752170,"AWGM010000",1,2022-07-31,NA
3752171,"AR5X010000",1,2021-11-11,NA
3752171,"AVHSG0251",1,2021-11-11,NA
3752172,"AR5Y010000",1,2021-11-11,NA
3752173,"AVHSG0260",1,2021-11-11,NA
3752174,"AVHSG0251",1,2021-11-11,NA
3752175,"AR5Y010000",1,2021-11-11,NA
3752175,"AWK8010000",1,2021-11-11,NA
3752176,"AR5Y010000",1,2021-11-11,NA
3752177,"AR5X010000",1,2021-11-11,NA
3752177,"AVHSG0247",1,2021-11-11,NA
3752177,"AVHSG0247",2,2021-12-12,31
3752177,"AVHSG0248",1,2021-12-12,NA
3752177,"AX0F010000",1,2021-12-12,NA
3752178,"AVHSG0251",1,2021-11-11,NA
3752178,"AVHSG0277",1,2022-03-27,NA
3752178,"AWGM010000",1,2022-03-27,NA
3752179,"AVHSG0260",1,2021-11-11,NA
3752179,"AMF5010000",1,2021-12-12,NA
3752179,"AVHSG0292",1,2022-03-21,NA
3752179,"AVHSG0248",1,2022-12-12,NA
3752179,"AVHSG0376",1,2022-12-12,NA
3752179,"AVHSG0439",1,2023-07-23,NA
3752180,"A3TL010000",1,2021-11-11,NA
3752180,"AVHSG0260",1,2021-11-11,NA
3752180,"A09A700000-1",1,2022-03-27,NA
3752180,"AKCJ010000",1,2022-03-27,NA
3752180,"AVHSG0298",1,2022-03-27,NA
3752181,"AVHSG0251",1,2021-11-11,NA
3752182,"AR5X010000",1,2021-11-11,NA
3752182,"AVHSG0260",1,2021-11-11,NA
3752183,"AR5X010000",1,2021-11-11,NA
3752183,"AVHSG0260",1,2021-11-11,NA
3752184,"AMFR010000",1,2021-11-11,NA
3752184,"AVHSG0251",1,2021-11-11,NA
3752184,"AWK7010000",1,2021-11-11,NA
3752184,"AVHSG0277",1,2022-03-27,NA
3752185,"AVHSG0249",1,2021-11-11,NA
3752185,"AVHSG0260",1,2021-11-11,NA
3752185,"AVHSG0288",1,2022-08-08,NA
3752186,"AR5Y010000",1,2021-11-11,NA
3752187,"AVHSG0270",1,2021-11-07,NA
3752187,"AMF5010000",1,2021-11-11,NA
3752187,"AR5Y010000",1,2021-11-11,NA
3752187,"AVHSG0261",1,2021-11-11,NA
3752187,"AR5Y010000",2,2022-07-07,238
3752187,"AWGM010000",1,2022-07-07,NA
3752187,"VMPP010000",1,2022-07-07,NA
3752188,"AVHSG0270",1,2021-11-09,NA
3752188,"AWK7010000",1,2021-11-11,NA
3752189,"A409010000",1,2021-11-11,NA
3752189,"A409010000",2,2022-05-05,175
3752190,"AVHSG0251",1,2021-11-11,NA
3752190,"AVHSG0260",1,2022-02-12,NA
3752190,"AVHSG0296",1,2022-03-27,NA
3752190,"AVHSG0443",1,2023-07-07,NA
3752190,"AVHSG0461",1,2023-07-07,NA
3752191,"AVHSG0260",1,2021-11-11,NA
3752192,"AVHSG0215",1,2021-11-10,NA
3752192,"AVHSG0247",1,2021-11-11,NA
3752192,"AVHSG0280",1,2022-07-07,NA
3752192,"AVHSG0400",1,2022-11-11,NA
3752192,"AW9A010000",1,2022-11-11,NA
3752192,"AVHSG0412",1,2023-07-10,NA
3752193,"AVHSG0260",1,2021-11-11,NA
3752194,"AVHSG0249",1,2021-11-11,NA
3752194,"AVHSG0260",1,2021-11-11,NA
3752290,"VN5M010000",1,2023-04-09,NA
3752401,"AMF5010000",1,2023-02-04,NA
3752401,"AMFR010000",1,2023-02-04,NA
3752401,"AWK8010000",1,2023-02-04,NA
3752401,"AVHSG0431",1,2023-04-04,NA
3752401,"AW9X010000",1,2023-04-04,NA
3752401,"AX18010000",1,2023-04-04,NA
3752401,"AXFA010000",1,2023-04-04,NA
3752401,"AVHSG0466",1,2023-07-23,NA
3752401,"AVHSG0493",1,2023-07-23,NA
3752478,"AVHSG0275",1,2021-12-11,NA
3752528,"AW9A010000",1,2023-02-03,NA
3752528,"AX10010000",1,2023-02-03,NA
3752613,"AVHSG0277",1,2022-03-27,NA
3752695,"AVHSG0251",1,2021-11-11,NA
3752695,"AVHSG0260",1,2021-11-11,NA
3752695,"AMFR010000",1,2021-12-12,NA
3752695,"AMFW010000",1,2021-12-12,NA
3752695,"AW9L010000",1,2021-12-12,NA
3752695,"AW9R010000",1,2021-12-12,NA
3752695,"AW9X010000",1,2021-12-12,NA
3752695,"AWLC010000",1,2021-12-12,NA
3752695,"AVHSG0292",1,2022-02-12,NA
3752789,"AWK7010000",1,2021-12-12,NA
3753038,"AVHSG0249",1,2021-11-11,NA
3753048,"AW9G010000",1,2023-05-05,NA
3753106,"AR5K010000",1,2023-07-23,NA
3753106,"AR5X010000",1,2023-07-23,NA
3753129,"AX11010000",1,2022-07-10,NA
3753129,"AX15010000",1,2022-07-10,NA
3753244,"AX18010000",1,2022-11-11,NA
3753270,"AVHSG0265",1,2022-03-03,NA
3753270,"AW9A010000",1,2022-03-03,NA
3753330,"A409010000",1,2021-11-11,NA
3753330,"AVHSG0262",1,2021-11-11,NA
3753331,"A3TX010000",1,2023-07-23,NA
3753331,"AVHSG0495",1,2023-07-23,NA
3753424,"AR5X010000",1,2023-07-08,NA
3753424,"AWK7010000",1,2023-07-08,NA
3753476,"VMR0010000",1,2022-11-03,NA
3753523,"AVHSG0270",1,2021-11-06,NA
3753523,"AYJ4010000",1,2022-03-09,NA
3753523,"AMFW010000",1,2023-02-25,NA
3753523,"AYFM010000",1,2023-02-25,NA
3756538,"AVHSG0217",1,2021-11-12,NA
3756538,"AVHSG0218",1,2021-11-12,NA
3756538,"AVHSG0240",1,2021-11-12,NA
3756538,"AWK8010000",1,2022-01-18,NA
3756538,"AVHSG0217",2,2022-11-25,378
3756538,"AVHSG0237",1,2022-11-25,NA
3756538,"AVHSG0474",1,2023-06-26,NA
3756774,"AVHSG0244",1,2021-11-12,NA
3756842,"A3TP010000",1,2021-11-12,NA
3756842,"ACEY010000",1,2021-11-12,NA
3756842,"AMF5010000",1,2021-11-12,NA
3756842,"AXFA010000",1,2021-11-12,NA
3756842,"ACEY010000",2,2022-06-09,209
3756842,"AMF5010000",2,2022-06-09,209
3756842,"A3TP010000",2,2022-06-17,217
3756842,"A3TX010000",1,2023-02-26,NA
3756914,"AVHSG0390",1,2022-11-11,NA
3756914,"AVHSG0268",1,2023-03-03,NA
3756914,"AVHSG0435",1,2023-03-03,NA
3757148,"ACEY010000",1,2023-05-09,NA
3757148,"AW9A010000",1,2023-05-09,NA
3757186,"A09A700000-1",1,2023-03-10,NA
3757186,"A3K4010000",1,2023-03-10,NA
3757285,"AMFW010000",1,2022-09-09,NA
3757341,"AVHSG0392",1,2023-03-04,NA
3757341,"AWK7010000",1,2023-03-04,NA
3757341,"AWK7010000",2,2023-06-10,98
3757345,"A3GT010000",1,2022-12-18,NA
3757345,"AWK7010000",1,2022-12-18,NA
3757420,"AVHSG0260",1,2021-11-11,NA
3757421,"AVHSG0251",1,2021-11-11,NA
3757421,"AXFA010000",1,2021-11-11,NA
3757422,"AEC0010000",1,2021-11-11,NA
3757422,"AVHSG0247",1,2021-11-11,NA
3757422,"AVHSG0266",1,2022-04-04,NA
3757422,"AVHSG0309",1,2022-04-04,NA
3757422,"AR5Y010000",1,2023-04-04,NA
3757422,"AVHSG0458",1,2023-04-04,NA
3757422,"AVHSG0459",1,2023-04-04,NA
3757422,"AVHSG0412",1,2023-07-07,NA
3757422,"VMJN010000",1,2023-07-07,NA
3757423,"AVHSG0260",1,2021-11-11,NA
3757423,"AMFW010000",1,2021-12-12,NA
3757423,"AVHSG0277",1,2021-12-12,NA
3757424,"AVHSG0262",1,2021-11-11,NA
